incident_id,user_id,Incident_Description,Root_Cause,Resolution,Solution,Business_Impact,Subcategory_Id,created_at,updated_at,severity
42300595,3,"User reported Unauthorized Access issue causing client dissatisfaction, impacting user satisfaction and business operations.","System encountered frequent errors in Unauthorized Access, resulting in client dissatisfaction.",Error reported in Unauthorized Access: unexpected outages. Impact on end-user experience observed.,"User reported Unauthorized Access issue causing revenue loss, impacting user satisfaction and business operations.",Critical issue in Unauthorized Access causing revenue loss.,801,2024-10-02 19:22:03,2024-10-21 06:10:06,High
7787949,5,"Performance degradation observed in Suspicious Activity with memory leaks detected, requiring immediate attention.","Service disruption in Suspicious Activity due to resource overload, leading to client dissatisfaction.","Performance degradation observed in Suspicious Activity with high CPU usage, requiring immediate attention.",Error reported in Suspicious Activity: unexpected outages. Impact on service reliability observed.,Critical issue in Suspicious Activity causing service inconsistency.,802,2024-10-22 21:11:57,,High
13296797,3,"User reported Data Breach issue causing business disruption, impacting user satisfaction and business operations.","Performance degradation observed in Data Breach with high CPU usage, requiring immediate attention.","User reported Data Breach issue causing business disruption, impacting user satisfaction and business operations.","Service disruption in Data Breach due to network misconfiguration, leading to client dissatisfaction.",Critical issue in Data Breach causing service inconsistency.,803,2024-10-03 01:25:04,2024-10-03 02:35:06,High
90566922,1,Error reported in Phishing Attempt: high latency. Impact on end-user experience observed.,Error reported in Phishing Attempt: high latency. Impact on critical operations observed.,Error reported in Phishing Attempt: unexpected outages. Impact on critical operations observed.,"System encountered data corruption in Phishing Attempt, resulting in client dissatisfaction.",Minimal impact caused by resource overload in Phishing Attempt.,804,2024-10-26 16:31:45,,Low
44758078,1,"Performance degradation observed in Account Compromise with 99.9% failure rate, requiring immediate attention.","Operational downtime in Account Compromise traced to resource overload, causing business disruption.",Error reported in Account Compromise: unexpected outages. Impact on end-user experience observed.,Error reported in Account Compromise: frequent errors. Impact on critical operations observed.,Minimal impact caused by resource overload in Account Compromise.,805,2024-10-14 18:00:08,2024-10-11 04:28:55,Low
88109725,8,Error reported in Malware Detection: failed API calls. Impact on end-user experience observed.,"Service disruption in Malware Detection due to resource overload, leading to business disruption.","Performance degradation observed in Malware Detection with high CPU usage, requiring immediate attention.","Operational downtime in Malware Detection traced to resource overload, causing revenue loss.",Critical issue in Malware Detection causing revenue loss.,806,2024-10-17 19:13:20,2024-10-14 22:21:42,High
80922684,7,Error reported in SQL Injection: unexpected outages. Impact on service reliability observed.,Error reported in SQL Injection: data corruption. Impact on end-user experience observed.,"Service disruption in SQL Injection due to resource overload, leading to revenue loss.","Operational downtime in SQL Injection traced to network misconfiguration, causing service inconsistency.",Moderate disruption observed in SQL Injection due to network misconfiguration.,807,2024-10-19 09:21:29,2024-10-16 08:18:17,Medium
9570231,5,"Service disruption in Cross-Site Scripting (XSS) due to resource overload, leading to revenue loss.",Error reported in Cross-Site Scripting (XSS): unexpected outages. Impact on service reliability observed.,"Operational downtime in Cross-Site Scripting (XSS) traced to network misconfiguration, causing business disruption.","System encountered failed API calls in Cross-Site Scripting (XSS), resulting in revenue loss.",Critical issue in Cross-Site Scripting (XSS) causing client dissatisfaction.,808,2024-10-25 20:55:30,2024-10-17 16:57:36,High
59747728,1,"Service disruption in Brute Force Attack due to resource overload, leading to client dissatisfaction.","User reported Brute Force Attack issue causing client dissatisfaction, impacting user satisfaction and business operations.","User reported Brute Force Attack issue causing client dissatisfaction, impacting user satisfaction and business operations.","System encountered frequent errors in Brute Force Attack, resulting in service inconsistency.",Moderate disruption observed in Brute Force Attack due to unauthorized access.,809,2024-10-01 13:12:04,2024-10-01 23:14:59,Medium
95323292,5,"Operational downtime in Privilege Escalation traced to network misconfiguration, causing service inconsistency.","User reported Privilege Escalation issue causing service inconsistency, impacting user satisfaction and business operations.",Error reported in Privilege Escalation: data corruption. Impact on end-user experience observed.,"Service disruption in Privilege Escalation due to network misconfiguration, leading to service inconsistency.",Minimal impact caused by resource overload in Privilege Escalation.,810,2024-10-13 10:20:25,,Low
51971840,3,"User reported Connection Timeout issue causing service inconsistency, impacting user satisfaction and business operations.","Operational downtime in Connection Timeout traced to network misconfiguration, causing service inconsistency.","Performance degradation observed in Connection Timeout with 99.9% failure rate, requiring immediate attention.","System encountered failed API calls in Connection Timeout, resulting in service inconsistency.",Minimal impact caused by unauthorized access in Connection Timeout.,901,2024-10-17 23:43:31,,Low
